,analysisVersion,interfaceVersion,file,detectionType,cellType,sex,condition,sweep,sweepSpikeNumber,spikeNumber,include,userType,errors,dvdtThreshold,mvThreshold,medianFilter,halfHeights,thresholdPnt,thresholdSec,thresholdVal,thresholdVal_dvdt,dacCommand,peakPnt,peakSec,peakVal,peakHeight,timeToPeak_ms,preMinPnt,preMinVal,preLinearFitPnt0,preLinearFitPnt1,earlyDiastolicDuration_ms,preLinearFitVal0,preLinearFitVal1,earlyDiastolicDurationRate,lateDiastolicDuration,preSpike_dvdt_max_pnt,preSpike_dvdt_max_val,preSpike_dvdt_max_val2,postSpike_dvdt_min_pnt,postSpike_dvdt_min_val,postSpike_dvdt_min_val2,isi_pnts,isi_ms,spikeFreq_hz,cycleLength_pnts,cycleLength_ms,diastolicDuration_ms,widths,widths_10,widths_20,widths_50,widths_80,widths_90,myDateStr,fileIdx
213,20210803a,20210803a,220110n_0072.tif,mv,,,Thapsigargin,0,1,1,True,0,"[{'Spike': 1, 'Seconds': 1.2031, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 1, 'Seconds': 1.2031, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.32<=8'}]",0.0,1.05,0,"[10, 20, 50, 80, 90]",311,1.2030723999999997,1.0526282793108144,0.00046071920844121796,0.0,431,1.6672803999999997,1.1584264623923697,0.10579818308155531,464.20799999999997,,,301,306,19.341999999999995,1.032653736251079,1.0415246825581983,0.3195596710746631,,327,1.0760058845442952,0.0017238146154310735,432,1.149529274426575,-0.0012400704461498495,262.0,1013.5207999999998,0.9866595732421083,,,42.55239999999999,"[{'halfHeight': 10, 'risingPnt': 320, 'fallingPnt': 521, 'widthPnts': 201, 'widthMs': 777.5483999999998}, {'halfHeight': 20, 'risingPnt': 327, 'fallingPnt': 515, 'widthPnts': 188, 'widthMs': 727.2591999999999}, {'halfHeight': 50, 'risingPnt': 352, 'fallingPnt': 492, 'widthPnts': 140, 'widthMs': 541.5759999999999}, {'halfHeight': 80, 'risingPnt': 374, 'fallingPnt': 460, 'widthPnts': 86, 'widthMs': 332.6823999999999}, {'halfHeight': 90, 'risingPnt': 393, 'fallingPnt': 433, 'widthPnts': 40, 'widthMs': 154.73599999999996}]",777.5483999999998,727.2591999999999,541.5759999999999,332.6823999999999,154.73599999999996,jan-12-2022,24
214,20210803a,20210803a,220110n_0072.tif,mv,,,Thapsigargin,0,2,2,True,0,"[{'Spike': 2, 'Seconds': 2.1702, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 2, 'Seconds': 2.1702, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.639<=8'}]",0.0,1.05,0,"[10, 20, 50, 80, 90]",561,2.1701723999999993,1.0445549612977718,-0.0002931304486478187,0.0,666,2.576354399999999,1.1497487424465573,0.10519378114878553,406.18199999999985,,,551,556,19.341999999999995,1.0269920351081323,1.043206173793189,0.6393331017327519,,564,1.055471406928388,0.0018127280076251945,668,1.143920056600979,-0.0006877555678267042,250.0,967.0999999999998,1.0340192327577296,,,42.55239999999999,"[{'halfHeight': 10, 'risingPnt': 564, 'fallingPnt': 770, 'widthPnts': 206, 'widthMs': 796.8903999999998}, {'halfHeight': 20, 'risingPnt': 572, 'fallingPnt': 762, 'widthPnts': 190, 'widthMs': 734.9959999999999}, {'halfHeight': 50, 'risingPnt': 594, 'fallingPnt': 735, 'widthPnts': 141, 'widthMs': 545.4443999999999}, {'halfHeight': 80, 'risingPnt': 633, 'fallingPnt': 706, 'widthPnts': 73, 'widthMs': 282.3931999999999}, {'halfHeight': 90, 'risingPnt': 634, 'fallingPnt': 688, 'widthPnts': 54, 'widthMs': 208.89359999999994}]",796.8903999999998,734.9959999999999,545.4443999999999,282.3931999999999,208.89359999999994,jan-12-2022,24
215,20210803a,20210803a,220110n_0072.tif,mv,,,Thapsigargin,0,3,3,True,0,"[{'Spike': 3, 'Seconds': 3.1644, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 3, 'Seconds': 3.1644, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.291<=8'}]",0.0,1.05,0,"[10, 20, 50, 80, 90]",818,3.164351199999999,1.0483889435707296,-2.5196832992006234e-05,0.0,931,3.601480399999999,1.1471731784934835,0.0987842349227539,437.1291999999998,,,797,807,38.68399999999999,1.0241709302330482,1.0353033843723742,0.2906444241263555,,872,1.12074782820742,0.0021392990553557646,933,1.1394847100149048,-0.0008956009283460553,257.0,994.1787999999998,1.0058552847837836,,,88.97319999999998,"[{'halfHeight': 10, 'risingPnt': 823, 'fallingPnt': 1010, 'widthPnts': 187, 'widthMs': 723.3907999999998}, {'halfHeight': 20, 'risingPnt': 829, 'fallingPnt': 1005, 'widthPnts': 176, 'widthMs': 680.8383999999999}, {'halfHeight': 50, 'risingPnt': 848, 'fallingPnt': 984, 'widthPnts': 136, 'widthMs': 526.1023999999999}, {'halfHeight': 80, 'risingPnt': 885, 'fallingPnt': 951, 'widthPnts': 66, 'widthMs': 255.31439999999995}, {'halfHeight': 90, 'risingPnt': 886, 'fallingPnt': 936, 'widthPnts': 50, 'widthMs': 193.41999999999996}]",723.3907999999998,680.8383999999999,526.1023999999999,255.31439999999995,193.41999999999996,jan-12-2022,24
216,20210803a,20210803a,220110n_0072.tif,mv,,,Thapsigargin,0,4,4,True,0,"[{'Spike': 4, 'Seconds': 4.1082, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 4, 'Seconds': 4.1082, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.567<=8'}]",0.0,1.05,0,"[10, 20, 50, 80, 90]",1062,4.108240799999999,1.0326874875805647,-4.84723225565668e-05,0.0,1175,4.545369999999999,1.1443459140007681,0.1116584264202034,437.1292000000002,,,1051,1056,19.341999999999995,1.0175646137561132,1.028744235378396,0.5672939409083416,,1174,1.1426210523073879,0.0016281475421721136,1177,1.1352184575895552,-0.0010295010531552423,244.0,943.8895999999997,1.0594459352025918,,,46.420799999999986,"[{'halfHeight': 10, 'risingPnt': 1066, 'fallingPnt': 1270, 'widthPnts': 204, 'widthMs': 789.1535999999998}, {'halfHeight': 20, 'risingPnt': 1071, 'fallingPnt': 1259, 'widthPnts': 188, 'widthMs': 727.2591999999999}, {'halfHeight': 50, 'risingPnt': 1098, 'fallingPnt': 1236, 'widthPnts': 138, 'widthMs': 533.8391999999999}, {'halfHeight': 80, 'risingPnt': 1133, 'fallingPnt': 1202, 'widthPnts': 69, 'widthMs': 266.91959999999995}, {'halfHeight': 90, 'risingPnt': 1147, 'fallingPnt': 1184, 'widthPnts': 37, 'widthMs': 143.13079999999997}]",789.1535999999998,727.2591999999999,533.8391999999999,266.91959999999995,143.13079999999997,jan-12-2022,24
217,20210803a,20210803a,220110n_0072.tif,mv,,,Thapsigargin,0,5,5,True,0,"[{'Spike': 5, 'Seconds': 5.1179, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 5, 'Seconds': 5.1179, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.378<=8'}]",0.0,1.05,0,"[10, 20, 50, 80, 90]",1323,5.117893199999998,1.0442052131459736,-3.1878845391870964e-05,0.0,1415,5.473785999999998,1.1368640880369671,0.09265887489099356,355.89279999999945,,,1300,1310,38.68399999999999,1.0114509823113496,1.0309363842285095,0.37813448985335857,,1342,1.0751092804765006,0.0018479609465384514,1416,1.1298918227700807,-0.0007879172011890388,261.0,1009.6523999999997,0.9904398781204306,,,96.70999999999998,"[{'halfHeight': 10, 'risingPnt': 1327, 'fallingPnt': 1513, 'widthPnts': 186, 'widthMs': 719.5223999999998}, {'halfHeight': 20, 'risingPnt': 1333, 'fallingPnt': 1500, 'widthPnts': 167, 'widthMs': 646.0227999999998}, {'halfHeight': 50, 'risingPnt': 1354, 'fallingPnt': 1482, 'widthPnts': 128, 'widthMs': 495.15519999999987}, {'halfHeight': 80, 'risingPnt': 1385, 'fallingPnt': 1449, 'widthPnts': 64, 'widthMs': 247.57759999999993}, {'halfHeight': 90, 'risingPnt': 1403, 'fallingPnt': 1430, 'widthPnts': 27, 'widthMs': 104.44679999999997}]",719.5223999999998,646.0227999999998,495.15519999999987,247.57759999999993,104.44679999999997,jan-12-2022,24
218,20210803a,20210803a,220110n_0072.tif,mv,,,Thapsigargin,0,6,6,True,0,"[{'Spike': 6, 'Seconds': 6.1005, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 6, 'Seconds': 6.1005, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.278<=8'}]",0.0,1.05,0,"[10, 20, 50, 80, 90]",1577,6.100466799999999,1.0517687173271304,0.0010735822677683353,0.0,1689,6.533727599999998,1.1369078803869752,0.08513916305984481,433.26079999999934,,,1548,1561,50.28919999999999,1.0102874896056449,1.0277667968764825,0.278325260475973,,1587,1.0626077880348999,0.0016816690779784178,1690,1.1311121020876458,-0.0006373076829396166,254.0,982.5735999999997,1.017735465312726,,,123.78879999999997,"[{'halfHeight': 10, 'risingPnt': 1581, 'fallingPnt': 1758, 'widthPnts': 177, 'widthMs': 684.7067999999998}, {'halfHeight': 20, 'risingPnt': 1589, 'fallingPnt': 1746, 'widthPnts': 157, 'widthMs': 607.3387999999999}, {'halfHeight': 50, 'risingPnt': 1607, 'fallingPnt': 1728, 'widthPnts': 121, 'widthMs': 468.07639999999986}, {'halfHeight': 80, 'risingPnt': 1634, 'fallingPnt': 1705, 'widthPnts': 71, 'widthMs': 274.6563999999999}, {'halfHeight': 90, 'risingPnt': 1643, 'fallingPnt': 1696, 'widthPnts': 53, 'widthMs': 205.02519999999996}]",684.7067999999998,607.3387999999999,468.07639999999986,274.6563999999999,205.02519999999996,jan-12-2022,24
219,20210803a,20210803a,220110n_0072.tif,mv,,,Thapsigargin,0,7,7,True,0,"[{'Spike': 7, 'Seconds': 7.0676, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 7, 'Seconds': 7.0676, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.331<=8'}]",0.0,1.05,0,"[10, 20, 50, 80, 90]",1827,7.067566799999998,1.051014712626414,0.00017615534647955275,0.0,1925,7.446669999999998,1.135187237609781,0.08417252498336691,379.1032000000003,,,1800,1812,46.420799999999986,1.0153069029484734,1.0255791200775262,0.33149613189859634,,1889,1.1204363878145882,0.0013920709597057838,1927,1.126872766347561,-0.000944311315511551,250.0,967.0999999999998,1.0340192327577296,,,116.05199999999996,"[{'halfHeight': 10, 'risingPnt': 1831, 'fallingPnt': 2000, 'widthPnts': 169, 'widthMs': 653.7595999999999}, {'halfHeight': 20, 'risingPnt': 1839, 'fallingPnt': 1997, 'widthPnts': 158, 'widthMs': 611.2071999999998}, {'halfHeight': 50, 'risingPnt': 1862, 'fallingPnt': 1974, 'widthPnts': 112, 'widthMs': 433.2607999999999}, {'halfHeight': 80, 'risingPnt': 1888, 'fallingPnt': 1939, 'widthPnts': 51, 'widthMs': 197.28839999999994}, {'halfHeight': 90, 'risingPnt': 1910, 'fallingPnt': 1928, 'widthPnts': 18, 'widthMs': 69.63119999999998}]",653.7595999999999,611.2071999999998,433.2607999999999,197.28839999999994,69.63119999999998,jan-12-2022,24
220,20210803a,20210803a,220110n_0072.tif,mv,,,Thapsigargin,0,8,8,True,0,"[{'Spike': 8, 'Seconds': 8.0192, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 8, 'Seconds': 8.0192, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.297<=8'}]",0.0,1.05,0,"[10, 20, 50, 80, 90]",2073,8.019193199999998,1.0394013864202363,-0.0005668224857338448,0.0,2175,8.413769999999998,1.1322647943679152,0.09286340794767889,394.57679999999937,,,2050,2060,38.68399999999999,1.0064641390014748,1.0185492244155425,0.2970034081957194,,2116,1.08793554508608,0.001582526386070484,2177,1.1265722951368125,-0.0006005366721551888,246.0,951.6263999999998,1.050832553615579,,,96.70999999999998,"[{'halfHeight': 10, 'risingPnt': 2080, 'fallingPnt': 2270, 'widthPnts': 190, 'widthMs': 734.9959999999999}, {'halfHeight': 20, 'risingPnt': 2085, 'fallingPnt': 2261, 'widthPnts': 176, 'widthMs': 680.8383999999999}, {'halfHeight': 50, 'risingPnt': 2111, 'fallingPnt': 2240, 'widthPnts': 129, 'widthMs': 499.0235999999999}, {'halfHeight': 80, 'risingPnt': 2144, 'fallingPnt': 2212, 'widthPnts': 68, 'widthMs': 263.05119999999994}, {'halfHeight': 90, 'risingPnt': 2153, 'fallingPnt': 2200, 'widthPnts': 47, 'widthMs': 181.81479999999996}]",734.9959999999999,680.8383999999999,499.0235999999999,263.05119999999994,181.81479999999996,jan-12-2022,24
221,20210803a,20210803a,220110n_0072.tif,mv,,,Thapsigargin,0,9,9,True,0,"[{'Spike': 9, 'Seconds': 8.9824, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 9, 'Seconds': 8.9824, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.065<=8'}]",0.0,1.05,0,"[10, 20, 50, 80, 90]",2322,8.982424799999997,1.0524526880191634,0.0008612890875792979,0.0,2416,9.346054399999998,1.1217297387604903,0.06927705074132695,363.62960000000123,,,2301,2311,38.68399999999999,1.0192093160419642,1.0290353405952126,0.06518821244492436,,2338,1.066953440462865,0.001669049160882924,2418,1.117570562427935,-0.00023581172000874593,249.0,963.2315999999997,1.0381719204394875,,,88.97319999999998,"[{'halfHeight': 10, 'risingPnt': 2334, 'fallingPnt': 2488, 'widthPnts': 154, 'widthMs': 595.7335999999998}, {'halfHeight': 20, 'risingPnt': 2338, 'fallingPnt': 2481, 'widthPnts': 143, 'widthMs': 553.1811999999999}, {'halfHeight': 50, 'risingPnt': 2362, 'fallingPnt': 2467, 'widthPnts': 105, 'widthMs': 406.1819999999999}, {'halfHeight': 80, 'risingPnt': 2388, 'fallingPnt': 2445, 'widthPnts': 57, 'widthMs': 220.49879999999993}, {'halfHeight': 90, 'risingPnt': 2395, 'fallingPnt': 2422, 'widthPnts': 27, 'widthMs': 104.44679999999997}]",595.7335999999998,553.1811999999999,406.1819999999999,220.49879999999993,104.44679999999997,jan-12-2022,24
222,20210803a,20210803a,220110n_0073.tif,mv,,,Thapsigargin,0,0,0,True,0,"[{'Spike': 0, 'Seconds': 0.6146, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 0, 'Seconds': 0.6146, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.246<=8'}]",0.0,1.08,0,"[10, 20, 50, 80, 90]",142,0.6146327999999999,1.067770243469677,-0.0005392175596499077,0.0,235,1.0171739999999998,1.2127299276040286,0.14495968413435167,402.54119999999995,,,133,137,17.313599999999997,1.0633288369712983,1.0661714612722428,0.2459623582184306,,186,1.1696328273790593,0.001927027590202798,237,1.207648357238234,-0.0008830743894666315,,,,,,43.28399999999999,"[{'halfHeight': 10, 'risingPnt': 145, 'fallingPnt': 336, 'widthPnts': 191, 'widthMs': 826.7243999999998}, {'halfHeight': 20, 'risingPnt': 150, 'fallingPnt': 328, 'widthPnts': 178, 'widthMs': 770.4551999999999}, {'halfHeight': 50, 'risingPnt': 169, 'fallingPnt': 298, 'widthPnts': 129, 'widthMs': 558.3635999999999}, {'halfHeight': 80, 'risingPnt': 196, 'fallingPnt': 270, 'widthPnts': 74, 'widthMs': 320.30159999999995}, {'halfHeight': 90, 'risingPnt': 201, 'fallingPnt': 255, 'widthPnts': 54, 'widthMs': 233.73359999999997}]",826.7243999999998,770.4551999999999,558.3635999999999,320.30159999999995,233.73359999999997,jan-12-2022,25
223,20210803a,20210803a,220110n_0073.tif,mv,,,Thapsigargin,0,1,1,True,0,"[{'Spike': 1, 'Seconds': 1.6102, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 1, 'Seconds': 1.6102, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.466<=8'}]",0.0,1.08,0,"[10, 20, 50, 80, 90]",372,1.6101647999999997,1.080730515007554,0.0007453780603545434,0.0,459,1.9867355999999998,1.1964547623589392,0.11572424735138531,376.5708000000001,,,360,365,21.641999999999996,1.0538309912888657,1.061698186618705,0.4663096126227749,,412,1.1586276406664904,0.001572690775457007,461,1.1889480329551538,-0.0006730050052824781,230.0,995.5319999999998,1.0044880526191022,,,56.26919999999999,"[{'halfHeight': 10, 'risingPnt': 378, 'fallingPnt': 540, 'widthPnts': 162, 'widthMs': 701.2007999999998}, {'halfHeight': 20, 'risingPnt': 383, 'fallingPnt': 532, 'widthPnts': 149, 'widthMs': 644.9315999999999}, {'halfHeight': 50, 'risingPnt': 398, 'fallingPnt': 512, 'widthPnts': 114, 'widthMs': 493.4375999999999}, {'halfHeight': 80, 'risingPnt': 425, 'fallingPnt': 484, 'widthPnts': 59, 'widthMs': 255.37559999999996}, {'halfHeight': 90, 'risingPnt': 429, 'fallingPnt': 474, 'widthPnts': 45, 'widthMs': 194.77799999999996}]",701.2007999999998,644.9315999999999,493.4375999999999,255.37559999999996,194.77799999999996,jan-12-2022,25
224,20210803a,20210803a,220110n_0073.tif,mv,,,Thapsigargin,0,2,2,True,0,"[{'Spike': 2, 'Seconds': 2.5841, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 2, 'Seconds': 2.5841, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.019<=8'}]",0.0,1.08,0,"[10, 20, 50, 80, 90]",597,2.5840547999999997,1.0603005295715278,-0.00035433631508022847,0.0,692,2.9952527999999994,1.1864787429564558,0.12617821338492807,411.19799999999975,,,585,590,21.641999999999996,1.0312746959278396,1.0469504219313457,0.018661758230330488,,603,1.08370401826401,0.0016222595951815972,694,1.1832846605927925,-0.000663474884535283,225.0,973.8899999999999,1.0268100093439712,,,56.26919999999999,"[{'halfHeight': 10, 'risingPnt': 600, 'fallingPnt': 783, 'widthPnts': 183, 'widthMs': 792.0971999999998}, {'halfHeight': 20, 'risingPnt': 603, 'fallingPnt': 773, 'widthPnts': 170, 'widthMs': 735.8279999999999}, {'halfHeight': 50, 'risingPnt': 623, 'fallingPnt': 746, 'widthPnts': 123, 'widthMs': 532.3931999999999}, {'halfHeight': 80, 'risingPnt': 652, 'fallingPnt': 721, 'widthPnts': 69, 'widthMs': 298.65959999999995}, {'halfHeight': 90, 'risingPnt': 667, 'fallingPnt': 710, 'widthPnts': 43, 'widthMs': 186.12119999999996}]",792.0971999999998,735.8279999999999,532.3931999999999,298.65959999999995,186.12119999999996,jan-12-2022,25
225,20210803a,20210803a,220110n_0073.tif,mv,,,Thapsigargin,0,3,3,True,0,"[{'Spike': 3, 'Seconds': 3.5796, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 3, 'Seconds': 3.5796, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.61<=8'}]",0.0,1.08,0,"[10, 20, 50, 80, 90]",827,3.5795867999999995,1.0815375135874907,0.0006296145498969912,0.0,914,3.9561575999999996,1.1887081512836577,0.10717063769616697,376.5708000000001,,,810,818,34.627199999999995,1.0371590258790608,1.0592939954642755,0.6099650361817551,,859,1.1430988412405714,0.0016507465266575139,915,1.1852004590225478,-0.0010768606731993752,230.0,995.5319999999998,1.0044880526191022,,,82.23959999999998,"[{'halfHeight': 10, 'risingPnt': 831, 'fallingPnt': 991, 'widthPnts': 160, 'widthMs': 692.5439999999999}, {'halfHeight': 20, 'risingPnt': 837, 'fallingPnt': 986, 'widthPnts': 149, 'widthMs': 644.9315999999999}, {'halfHeight': 50, 'risingPnt': 854, 'fallingPnt': 966, 'widthPnts': 112, 'widthMs': 484.78079999999994}, {'halfHeight': 80, 'risingPnt': 872, 'fallingPnt': 946, 'widthPnts': 74, 'widthMs': 320.30159999999995}, {'halfHeight': 90, 'risingPnt': 894, 'fallingPnt': 916, 'widthPnts': 22, 'widthMs': 95.22479999999999}]",692.5439999999999,644.9315999999999,484.78079999999994,320.30159999999995,95.22479999999999,jan-12-2022,25
226,20210803a,20210803a,220110n_0073.tif,mv,,,Thapsigargin,0,4,4,True,0,"[{'Spike': 4, 'Seconds': 4.5318, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 4, 'Seconds': 4.5318, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.29<=8'}]",0.0,1.08,0,"[10, 20, 50, 80, 90]",1047,4.5318347999999995,1.0674673067548373,-0.0003972365985760092,0.0,1147,4.964674799999999,1.1838181683304714,0.11635086157563412,432.8399999999997,,,1033,1039,25.970399999999994,1.0390985172602767,1.052125250176372,0.29024021959389795,,1089,1.149409871407073,0.0014828244300079826,1149,1.1724727266121042,-0.0014888284110754124,220.0,952.2479999999998,1.0501466004654252,,,69.25439999999999,"[{'halfHeight': 10, 'risingPnt': 1049, 'fallingPnt': 1221, 'widthPnts': 172, 'widthMs': 744.4847999999998}, {'halfHeight': 20, 'risingPnt': 1054, 'fallingPnt': 1216, 'widthPnts': 162, 'widthMs': 701.2007999999998}, {'halfHeight': 50, 'risingPnt': 1074, 'fallingPnt': 1194, 'widthPnts': 120, 'widthMs': 519.4079999999999}, {'halfHeight': 80, 'risingPnt': 1101, 'fallingPnt': 1161, 'widthPnts': 60, 'widthMs': 259.70399999999995}, {'halfHeight': 90, 'risingPnt': 1113, 'fallingPnt': 1150, 'widthPnts': 37, 'widthMs': 160.15079999999998}]",744.4847999999998,701.2007999999998,519.4079999999999,259.70399999999995,160.15079999999998,jan-12-2022,25
227,20210803a,20210803a,220110n_0073.tif,mv,,,Thapsigargin,0,5,5,True,0,"[{'Spike': 5, 'Seconds': 5.523, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 5, 'Seconds': 5.523, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.557<=8'}]",0.0,1.08,0,"[10, 20, 50, 80, 90]",1276,5.523038399999999,1.0772961724907417,-3.9715415376271785e-05,0.0,1362,5.895280799999998,1.1632401965682306,0.08594402407748891,372.2423999999993,,,1258,1266,34.627199999999995,1.0408898709226166,1.054285472057456,0.5571435187412955,,1285,1.0971414794696406,0.0010989064162648568,1364,1.1554883624461414,-0.0011323070586110246,229.0,991.2035999999998,1.0088744633292295,,,86.56799999999998,"[{'halfHeight': 10, 'risingPnt': 1278, 'fallingPnt': 1422, 'widthPnts': 144, 'widthMs': 623.2896}, {'halfHeight': 20, 'risingPnt': 1285, 'fallingPnt': 1417, 'widthPnts': 132, 'widthMs': 571.3487999999999}, {'halfHeight': 50, 'risingPnt': 1297, 'fallingPnt': 1397, 'widthPnts': 100, 'widthMs': 432.8399999999999}, {'halfHeight': 80, 'risingPnt': 1315, 'fallingPnt': 1380, 'widthPnts': 65, 'widthMs': 281.34599999999995}, {'halfHeight': 90, 'risingPnt': 1329, 'fallingPnt': 1365, 'widthPnts': 36, 'widthMs': 155.8224}]",623.2896,571.3487999999999,432.8399999999999,281.34599999999995,155.8224,jan-12-2022,25
228,20210803a,20210803a,220110n_0073.tif,mv,,,Thapsigargin,0,6,6,True,0,"[{'Spike': 6, 'Seconds': 6.5099, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 6, 'Seconds': 6.5099, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.44<=8'}]",0.0,1.08,0,"[10, 20, 50, 80, 90]",1504,6.509913599999999,1.0684431838482193,-0.00019482159072105518,0.0,1572,6.804244799999998,1.167021455367929,0.09857827151970966,294.33119999999934,,,1480,1491,47.612399999999994,1.010228845146502,1.0396539769338138,0.44021739635907664,,1571,1.1617040152361569,0.0013267583971706962,1574,1.158144092506971,-0.0010582511300174136,228.0,986.8751999999998,1.0132993513262873,,,116.86679999999998,"[{'halfHeight': 10, 'risingPnt': 1507, 'fallingPnt': 1656, 'widthPnts': 149, 'widthMs': 644.9315999999999}, {'halfHeight': 20, 'risingPnt': 1514, 'fallingPnt': 1648, 'widthPnts': 134, 'widthMs': 580.0056}, {'halfHeight': 50, 'risingPnt': 1529, 'fallingPnt': 1629, 'widthPnts': 100, 'widthMs': 432.8399999999999}, {'halfHeight': 80, 'risingPnt': 1549, 'fallingPnt': 1605, 'widthPnts': 56, 'widthMs': 242.39039999999997}, {'halfHeight': 90, 'risingPnt': 1559, 'fallingPnt': 1575, 'widthPnts': 16, 'widthMs': 69.25439999999999}]",644.9315999999999,580.0056,432.8399999999999,242.39039999999997,69.25439999999999,jan-12-2022,25
